ID,lat,lon,Address
SF002581820,29.03,24.63,"الوادي الجديد, مصر"
SF003598080,27.97,24.45,"الوادي الجديد, مصر"
SF001095880,31.8,19.83,"الولاية الشمالية, السودان"
SF001038860,32.27,28.5,"البحر الأحمر, مصر"
SF001536310,31.02,29.37,"الفيوم, مصر"
SF000956350,32.08,24.38,"الوادي الجديد, مصر"
ZI000067843,18.1,25.85,"مرزق, ليبيا"
SF001807220,30.533,29.417,"بوريش الغربية, الفيوم, مصر"
SF006341400,24.33,29.08,"البطنان, ليبيا"
SF001728180,30.63,25.45,"الواحات الخارجة, الوادي الجديد, 72511, مصر"
SF001500850,31.42,27.55,"أسيوط, مصر"
SF007227490,23.47,29.88,"البطنان, ليبيا"
SF005491300,25.18,27.58,"الوادي الجديد, مصر"
SF000522700,33.5,24.15,"البحر الأحمر, مصر"
SF002007640,30.23,25.43,"الوادي الجديد, مصر"
WA007406770,22.78,17.38,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF000798230,32.73,27.47,"البحر الأحمر, مصر"
SF003658550,27.73,27.48,"الوادي الجديد, مصر"
SF004742550,26.25,27.17,"الوادي الجديد, مصر"
WA006981140,23.4,17.57,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
WA009174330,20.72,16.75,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF005114670,25.78,27.27,"الوادي الجديد, مصر"
SF003636510,27.85,26.37,"الوادي الجديد, مصر"
SF002634990,29.32,27.28,"الوادي الجديد, مصر"
SF003258770,28.13,25.5,"الوادي الجديد, مصر"
SF007233340,23.07,30.18,"البطنان, ليبيا"
SF004758520,26.2,27.97,"مطروح, مصر"
WA008261490,21.98,15.58,"Wadi Fira وادي فيرا, Tchad تشاد"
GHM00065432,7.75,-2.1,"Wenchi, Wenchi Municipal District, Bono Region, Ghana"
SF005577120,25.37,31.9,"الوادي الجديد, مصر"
WA007436670,22.62,18.88,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF002584580,29.13,24.77,"طريق العوينات, الواحات الداخلة, موط, الوادي الجديد, مصر"
WA006552550,23.75,18.15,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF002613650,29.1,26.3,"الوادي الجديد, مصر"
EG000062306,31.3331,27.2167,"أسيوط الجديدة, أسيوط, مصر"
SF000422270,33.28,19.15,"أبو حمد, نهر النيل, السودان"
SF004387160,26.93,27.9,"مطروح, مصر"
ET000063331,12.55,37.417,Italia
WA003123970,28.12,18.73,"الولاية الشمالية, السودان"
SF005092830,25.72,26.15,"الوادي الجديد, مصر"
SF003734850,27.58,31.28,"مطروح, مصر"
WA010043170,19.78,15.18,"Batha البطحة, Tchad تشاد"
SF004376600,27.0,27.38,"الوادي الجديد, مصر"
SF002828220,28.7,20.97,"الولاية الشمالية, السودان"
SF002771770,28.967,18.1,"الولاية الشمالية, السودان"
LYM00062012,32.633,14.3,"ولاية الجزيرة, السودان"
SF000806940,32.58,27.9,"أسيوط, مصر"
SF007233630,23.05,30.22,"الواحات, ليبيا"
WA007878380,22.5,18.967,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
WA005706370,24.62,18.87,"Mellit, ولاية شمال دارفور, السودان"
BN000005335,7.98,2.43,"Gobé, Savè, Collines, Bénin"
SF004756690,26.15,27.88,"مطروح, مصر"
WA009156230,20.88,15.85,"كاليت Kalait, Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF004342360,26.93,25.63,"الوادي الجديد, مصر"
SF002740340,28.57,16.53,"Sowdari, ولاية شمال كردفان, السودان"
SF006795920,23.87,30.32,"البطنان, ليبيا"
MR000001497,16.62,-7.27,"Uíge, Angola"
SF001421530,31.05,23.6,"الوادي الجديد, مصر"
WA004542700,26.5,17.15,"Mellit, ولاية شمال دارفور, السودان"
MI000067692,15.517,35.217,"البطانة, كسلا, السودان"
SF002281700,29.85,24.6,"الوادي الجديد, مصر"
SF005903610,24.52,28.72,"البطنان, ليبيا"
WA008734510,21.02,17.27,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
WA003124170,28.45,18.73,"الولاية الشمالية, السودان"
LT002334390,29.82,27.25,"غرد أبو محرك, الوادي الجديد, مصر"
WA007444190,22.98,19.23,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
BC005847300,24.667,25.917,"الكفرة, ليبيا"
SF004760120,26.2,28.02,"مطروح, مصر"
CGM00064235,-5.9,22.469,"Cercle de Goundam, Taoudénit, Mali"
WA010086600,20.0,17.37,"Borkou بوركو, Tchad تشاد"
AGE00147717,35.2,0.63,"Kiplombe ward, Turbo, Uasin Gishu, Rift Valley, Kenya"
SF000972390,32.48,25.13,"الوادي الجديد, مصر"
WA007833550,22.42,16.7,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF004404350,26.75,28.75,"مطروح, مصر"
SF001262450,31.58,28.15,"المنيا, مصر"
SF000801430,32.88,27.58,"البحر الأحمر, مصر"
TSE00147776,33.92,8.1,"Agnuak, ጋምቤላ ሕዝቦች ክልል / Gambela, ኢትዮጵያ"
AGM00060514,35.167,2.317,"Pokot North, West Pokot, Rift Valley, 30601, Kenya"
SF001433450,31.25,24.2,"الوادي الجديد, مصر"
WA010542310,19.35,17.13,"Borkou بوركو, Tchad تشاد"
SF003226480,28.32,23.87,"الوادي الجديد, مصر"
SF001097850,31.58,19.95,"الولاية الشمالية, السودان"
WA004155510,26.68,16.32,"Mellit, ولاية شمال دارفور, السودان"
WA007394840,22.57,16.78,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
SF002555520,29.2,23.33,"الوادي الجديد, مصر"
SF001435790,31.15,24.33,"الوادي الجديد, مصر"
SGM00061630,15.65,-13.25,"Huambo, Angola"
SF000765550,32.75,25.82,"طيبة الجديدة, الأقصر, مصر"
SF004321360,26.77,24.58,"الوادي الجديد, مصر"
WA010517310,19.15,15.912,"Borkou بوركو, Tchad تشاد"
SF000300880,33.97,23.05,"البحر الأحمر, مصر"
GBM00064560,-0.833,12.717,"Foulba, Sanmatenga, Centre-Nord, Burkina Faso"
SF001521900,31.17,28.62,"بنى سويف, مصر"
WA006150210,24.35,19.52,"Mellit, ولاية شمال دارفور, السودان"
WA005688170,24.62,17.97,"Mellit, ولاية شمال دارفور, السودان"
SF002692950,29.42,30.17,"مطروح, مصر"
SF007230700,23.17,30.07,"البطنان, ليبيا"
AGM00060515,35.333,4.206,"Turkana, Rift Valley, Kenya"
WA009195050,20.92,17.78,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF000923690,32.15,22.72,"أسوان, مصر"
SF003323260,28.43,28.7,"الجيزة, مصر"
MI000067485,11.883,33.617,"Qumur, الدمازين, ولاية النيل الأزرق, السودان"
AGE00147716,35.1,-1.85,"Sedeco, Serengeti, Lake Zone, Tanzania"
SF002707220,29.03,30.93,"العلمين, مطروح, مصر"
SF000923860,32.43,22.72,"أسوان, مصر"
SF004407670,26.8,28.93,"مطروح, مصر"
SF003374310,28.18,31.25,"مطروح, مصر"
SF005134370,25.78,28.25,"مطروح, مصر"
SF003975810,27.18,25.33,"الوادي الجديد, مصر"
SF001000250,32.42,26.5,"سوهاج, مصر"
NIM00065046,12.048,8.525,"Jada, Adamawa, Nigeria"
CGM00064220,-4.367,15.25,"Banguita, Cercle de Youwarou, Mopti, Mali"
SF002710990,29.17,31.07,"مطروح, مصر"
SF002760720,28.7,17.6,"الولاية الشمالية, السودان"
WA005270170,25.28,16.52,"Mellit, ولاية شمال دارفور, السودان"
SF000570480,33.283,26.5,"طريق قنا, سفاجا, قنا, مصر"
MZ000067237,15.1,39.283,"ማዪ አላ Mai 'Ela, ዞባ ደቡብ Debub منطقة الجنوب, ኤርትራ Eritrea إرتريا"
SF001485250,31.25,26.8,"الوادي الجديد, مصر"
SU000062600,21.82,31.35,"الجبل الأخضر, ليبيا"
CF000004460,-2.67,14.05,"Tiabwal, Yatenga, Nord, Burkina Faso"
UV000005510,11.67,-4.3,"Madingo-Kayes, Kouilou, Congo"
SF003236490,28.33,24.37,"الوادي الجديد, مصر"
SF002605190,29.15,25.8,"الوادي الجديد, مصر"
SF001251500,32.0,27.58,"أسيوط, مصر"
SF003872400,27.5,20.13,"الولاية الشمالية, السودان"
MI000067693,15.683,34.967,"البطانة, كسلا, السودان"
WA004174050,26.75,17.23,"Mellit, ولاية شمال دارفور, السودان"
WA007827040,22.23,16.4,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
MI000067687,15.783,35.033,"البطانة, كسلا, السودان"
NIM00065250,5.015,6.95,"Idanre, Ondo, Nigeria"
SF002817600,28.67,20.43,"الولاية الشمالية, السودان"
SF004348880,26.817,26.017,"الوادي الجديد, مصر"
SF000810070,32.6,28.0,"المنيا, مصر"
SF004025430,27.07,27.8,"مطروح, مصر"
SF004812390,26.47,30.63,"مطروح, مصر"
SFM00068174,23.867,29.45,"البطنان, ليبيا"
SU000062760,13.617,25.333,"مرزق, ليبيا"
SF002597270,29.12,25.42,"الوادي الجديد, مصر"
WA008298550,21.75,17.48,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF000797300,32.68,27.42,"أسيوط, مصر"
SF002312790,29.65,26.17,"الوادي الجديد, مصر"
ET000063330,13.5,39.483,"Mekelle, ትግራይ, 1547, ኢትዮጵያ"
BCM00068030,18.533,25.633,"مرزق, ليبيا"
SF000906000,32.5,21.82,"الولاية الشمالية, السودان"
WA008332220,21.7,19.13,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF000015170,34.62,19.3,"بورتسودان, البحر الأحمر, 79800, السودان"
SF004734160,26.43,26.73,"الوادي الجديد, مصر"
SF002394720,29.87,30.27,"البحيرة, مصر"
WA004586390,26.15,19.37,"Mellit, ولاية شمال دارفور, السودان"
SF005463140,25.23,26.18,"الوادي الجديد, مصر"
WA007837680,22.3,16.93,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
WA008286550,21.92,16.87,"Ennedi Ouest إنيدي الغربية, Tchad تشاد"
SF001183950,31.58,24.23,"الوادي الجديد, مصر"
AGM00060461,35.7,-0.65,"Olposimoru ward, Narok North, Rift Valley, Kenya"
NG000001024,16.98,7.98,"Logone Oriental لوقون الشرقية, Tchad تشاد"
SF005898960,24.93,28.5,"البطنان, ليبيا"
AGM00060475,35.432,8.121,"Illubabor, ኦሮሚያ ክልል / Oromia, ኢትዮጵያ"
SF000768840,32.73,26.0,"قنا, مصر"
MAM00067012,13.312,48.315,"Vogelkundeweg, Thalham, Egglfing am Inn, Bad Füssing, Landkreis Passau, Bayern, 94072, Deutschland"
SF002905600,28.83,24.83,"الوادي الجديد, مصر"
WA007386470,22.78,16.37,"Ennedi Est إنيدي الشرقية, Tchad تشاد"
